movie_title,Title_URL,image_url,movie_url,release_year,certificate,time,genre,stars,Score,description,director_url,director_name,cast_url1,cast1,cast_url2,cast2,cast_url3,cast3,cast_url4,cast4,votes
A Cinderella Story: Christmas Wish,https://www.imdb.com/title/tt10326928/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=2&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2019 Video),PG,85 min,"Comedy, Family, Fantasy",5.2,,"Despite her vain stepmother and mean stepsisters, an aspiring singer finds her own holiday miracle as she works as an elf at a Christmas-tree lot.",https://www.imdb.com/name/nm0426785/?ref_=kw_li_dr_0,Michelle Johnston,https://www.imdb.com/name/nm1404824/?ref_=kw_li_st_0,Laura Marano,https://www.imdb.com/name/nm2116419/?ref_=kw_li_st_1,Gregg Sulkin,https://www.imdb.com/name/nm4905066/?ref_=kw_li_st_2,Isabella Gomez,https://www.imdb.com/name/nm0628329/?ref_=kw_li_st_3,Johannah Newmarch,"6,601"
On the 12th Date of Christmas,https://www.imdb.com/title/tt12822926/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=2&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2020 TV Movie),TV-G,84 min,"Comedy, Romance",7.2,,"Two game creators, both vying for a promotion, must team up to create a Christmas scavenger hunt.",https://www.imdb.com/name/nm0946750/?ref_=kw_li_dr_0,Gary Yates,https://www.imdb.com/name/nm5220517/?ref_=kw_li_st_0,Mallory Jansen,https://www.imdb.com/name/nm0405281/?ref_=kw_li_st_1,Tyler Hynes,https://www.imdb.com/name/nm0724025/?ref_=kw_li_st_2,Cherissa Richards,https://www.imdb.com/name/nm6801314/?ref_=kw_li_st_3,Clare Filipow,"1,796"
The Knight Before Christmas,https://www.imdb.com/title/tt10060094/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=2&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2019),TV-PG,92 min,"Adventure, Comedy, Drama",5.5,,A medieval English knight is magically transported to present-day America where he falls for a high school science teacher who is disillusioned by love.,https://www.imdb.com/name/nm0593618/?ref_=kw_li_dr_0,Monika Mitchell,https://www.imdb.com/name/nm1227814/?ref_=kw_li_st_0,Vanessa Hudgens,https://www.imdb.com/name/nm3262317/?ref_=kw_li_st_1,Josh Whitehouse,https://www.imdb.com/name/nm0004825/?ref_=kw_li_st_2,Emmanuelle Chriqui,https://www.imdb.com/name/nm0447785/?ref_=kw_li_st_3,Ella Kenion,"18,116"
A Cinderella Christmas,https://www.imdb.com/title/tt6185074/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=2&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2016 TV Movie),Unrated,93 min,"Comedy, Romance",6.2,,"After a wealthy celebrity falls in love with a mystery woman at his Christmas masquerade ball, he attempts to discover her true identity.",https://www.imdb.com/name/nm0994379/?ref_=kw_li_dr_0,Tosca Musk,https://www.imdb.com/name/nm2050746/?ref_=kw_li_st_0,Emma Catherine Rigby,https://www.imdb.com/name/nm2431173/?ref_=kw_li_st_1,Peter Porte,https://www.imdb.com/name/nm3407550/?ref_=kw_li_st_2,Sarah Stouffer,https://www.imdb.com/name/nm4647187/?ref_=kw_li_st_3,Leland B. Martin,"3,112"
The Princess Switch: Switched Again,https://www.imdb.com/title/tt11199410/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=2&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2020),TV-G,96 min,"Comedy, Drama, Family",5.4,,"When Duchess Margaret unexpectedly inherits the throne to Montenaro and hits a rough patch with Kevin, it's up to her double Stacy to save the day before a new lookalike, party girl Fiona foils their plans.",https://www.imdb.com/name/nm0737517/?ref_=kw_li_dr_0,Mike Rohl,https://www.imdb.com/name/nm2802928/?ref_=kw_li_st_0,John Jack,https://www.imdb.com/name/nm1227814/?ref_=kw_li_st_1,Vanessa Hudgens,https://www.imdb.com/name/nm4112253/?ref_=kw_li_st_2,Sam Palladio,https://www.imdb.com/name/nm2855554/?ref_=kw_li_st_3,Mark Fleischmann,"11,694"
Operation Christmas Drop,https://www.imdb.com/title/tt13236566/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=2&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2020),TV-G,95 min,"Comedy, Family, Romance",5.8,"47        
        Metascore","Congressional aide Erica forgoes family Christmas to travel at her boss's behest. At a beach side Air Force base, she clashes with Capt. Andrew Jantz, who knows her assignment is finding reasons to defund the facility.",https://www.imdb.com/name/nm0939869/?ref_=kw_li_dr_0,Martin Wood,https://www.imdb.com/name/nm0334159/?ref_=kw_li_st_0,Kat Graham,https://www.imdb.com/name/nm1573253/?ref_=kw_li_st_1,Alexander Ludwig,https://www.imdb.com/name/nm6805740/?ref_=kw_li_st_2,Trezzo Mahoro,https://www.imdb.com/name/nm2718637/?ref_=kw_li_st_3,Bethany Brown,"11,677"
Never Kiss a Man in a Christmas Sweater,https://www.imdb.com/title/tt13192538/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=2&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2020 TV Movie),TV-G,84 min,"Comedy, Romance",6.7,,Maggie is facing Christmas alone until Lucas become an unexpected house guest.,https://www.imdb.com/name/nm0363473/?ref_=kw_li_dr_0,Allan Harmon,https://www.imdb.com/name/nm0930053/?ref_=kw_li_st_0,Ashley Williams,https://www.imdb.com/name/nm2473076/?ref_=kw_li_st_1,Niall Matter,https://www.imdb.com/name/nm3586674/?ref_=kw_li_st_2,Lisa MacFadden,https://www.imdb.com/name/nm3512614/?ref_=kw_li_st_3,Brendon Zub,"1,683"
Almost Christmas,https://www.imdb.com/title/tt4649416/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=2&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2016),PG-13,111 min,"Comedy, Drama, Romance",6.1,"55        
        Metascore",A dysfunctional family gathers together for their first Christmas since their mom died.,https://www.imdb.com/name/nm0847859/?ref_=kw_li_dr_0,David E. Talbert,https://www.imdb.com/name/nm0253708/?ref_=kw_li_st_0,Kimberly Elise,https://www.imdb.com/name/nm0004898/?ref_=kw_li_st_1,Omar Epps,https://www.imdb.com/name/nm0000418/?ref_=kw_li_st_2,Danny Glover,https://www.imdb.com/name/nm0594898/?ref_=kw_li_st_3,Mo'Nique,"6,871"
A Christmas Exchange,https://www.imdb.com/title/tt12932550/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=2&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2020 TV Movie),TV-PG,87 min,"Drama, Romance",6.0,,"This holiday season, Molly Cooper swaps her snow covered farmhouse for Patrick Kensington's posh London apartment. While enjoying Christmas time in the UK, Molly begins to look forward to ...                See full summary »",https://www.imdb.com/name/nm3452373/?ref_=kw_li_dr_0,Justin G. Dyck,https://www.imdb.com/name/nm0888882/?ref_=kw_li_st_0,Laura Vandervoort,https://www.imdb.com/name/nm0290478/?ref_=kw_li_st_1,Rainbow Sun Francks,https://www.imdb.com/name/nm0874129/?ref_=kw_li_st_2,Yanic Truesdale,https://www.imdb.com/name/nm0730045/?ref_=kw_li_st_3,Martin Roach,558
Christmas Collision,https://www.imdb.com/title/tt13247248/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=3&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2021),,95 min,"Drama, Romance",3.6,,"Theodora, a time consumed professional crosses paths with Charlie, a writer, when she travels to his hometown for business just before Christmas. Both are taken by surprise when unexpected circumstances present themselves.",https://www.imdb.com/name/nm2526715/?ref_=kw_li_dr_0,Lana Read,https://www.imdb.com/name/nm3527457/?ref_=kw_li_st_0,Sebrina Scott,https://www.imdb.com/name/nm11091864/?ref_=kw_li_st_1,Alyssa Ryan,https://www.imdb.com/name/nm0920460/?ref_=kw_li_st_2,Vernon Wells,https://www.imdb.com/name/nm9974322/?ref_=kw_li_st_3,Eric Six,155
Jingle Jangle: A Christmas Journey,https://www.imdb.com/title/tt7736496/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=3&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2020),PG,122 min,"Family, Fantasy, Musical",6.4,"69        
        Metascore","An imaginary world comes to life in a holiday tale of an eccentric toymaker, his adventurous granddaughter, and a magical invention that has the power to change their lives forever.",https://www.imdb.com/name/nm0847859/?ref_=kw_li_dr_0,David E. Talbert,https://www.imdb.com/name/nm0001845/?ref_=kw_li_st_0,Forest Whitaker,https://www.imdb.com/name/nm1221047/?ref_=kw_li_st_1,Keegan-Michael Key,https://www.imdb.com/name/nm0095017/?ref_=kw_li_st_2,Hugh Bonneville,https://www.imdb.com/name/nm0741242/?ref_=kw_li_st_3,Anika Noni Rose,"18,583"
The Man Who Invented Christmas,https://www.imdb.com/title/tt6225520/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=3&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2017),PG,104 min,"Biography, Comedy, Drama",7.0,"60        
        Metascore","The journey that led to Charles Dickens' creation of ""A Christmas Carol,"" a timeless tale that would redefine Christmas.",https://www.imdb.com/name/nm0620576/?ref_=kw_li_dr_0,Bharat Nalluri,https://www.imdb.com/name/nm1405398/?ref_=kw_li_st_0,Dan Stevens,https://www.imdb.com/name/nm1173868/?ref_=kw_li_st_1,Mark Schrier,https://www.imdb.com/name/nm0126341/?ref_=kw_li_st_2,Patrick Joseph Byrnes,https://www.imdb.com/name/nm0546816/?ref_=kw_li_st_3,Miriam Margolyes,"16,223"
Gingerbread Miracle,https://www.imdb.com/title/tt15821582/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=3&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2021 TV Movie),,84 min,"Drama, Romance",6.7,,"Maya is a freelance attorney who, after a minor setback, has been living in the apartment above her parents' garage and using the Casillas Panadería as her unofficial office for the past ...                See full summary »",https://www.imdb.com/name/nm1212040/?ref_=kw_li_dr_0,Michael M. Scott,https://www.imdb.com/name/nm2278896/?ref_=kw_li_st_0,Merritt Patterson,https://www.imdb.com/name/nm4015603/?ref_=kw_li_st_1,Jon-Michael Ecker,https://www.imdb.com/name/nm0599624/?ref_=kw_li_st_2,Jorge Montesi,https://www.imdb.com/name/nm7475860/?ref_=kw_li_st_3,Elyse Maloway,994
Nantucket Noel,https://www.imdb.com/title/tt15691228/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=3&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2021 TV Movie),TV-G,84 min,Romance,6.0,,"Christina learns of a developer who is planning to tear down the wharf that is home to her toy store. Tensions rise as she falls for the developer's son, Andy.",https://www.imdb.com/name/nm0360937/?ref_=kw_li_dr_0,Kirsten Hansen,https://www.imdb.com/name/nm1686536/?ref_=kw_li_st_0,Sarah Power,https://www.imdb.com/name/nm1769806/?ref_=kw_li_st_1,Trevor Donovan,https://www.imdb.com/name/nm8433907/?ref_=kw_li_st_2,Payton Lepinski,https://www.imdb.com/name/nm0004028/?ref_=kw_li_st_3,Daniel Bacon,836
The Christmas Calendar,https://www.imdb.com/title/tt6478538/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=3&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2017),Unrated,83 min,"Comedy, Mystery, Romance",5.9,,"When Emily, a struggling baker in a small town, receives a handmade Christmas Calendar from a secret admirer, the local residents become obsessed with finding out the identity of the sender.",https://www.imdb.com/name/nm0363473/?ref_=kw_li_dr_0,Allan Harmon,https://www.imdb.com/name/nm0120410/?ref_=kw_li_st_0,Laura Bell Bundy,https://www.imdb.com/name/nm3512614/?ref_=kw_li_st_1,Brendon Zub,https://www.imdb.com/name/nm4485819/?ref_=kw_li_st_2,Paloma Kwiatkowski,https://www.imdb.com/name/nm2418432/?ref_=kw_li_st_3,Frazey Ford,"1,368"
Campfire Christmas,https://www.imdb.com/title/tt20115364/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=3&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2022 TV Movie),TV-G,84 min,"Adventure, Comedy, Drama",5.5,,Romance rekindles for Peyton and her closest friends during a holiday themed reunion which Peyton's parents decide to host in their family owned summer camp before selling it.,https://www.imdb.com/name/nm7729119/?ref_=kw_li_dr_0,David I. Strasser,https://www.imdb.com/name/nm0027555/?ref_=kw_li_st_0,Tori Anderson,https://www.imdb.com/name/nm0088298/?ref_=kw_li_st_1,Corbin Bleu,https://www.imdb.com/name/nm2242337/?ref_=kw_li_st_2,Jeffrey Bowyer-Chapman,https://www.imdb.com/name/nm2973504/?ref_=kw_li_st_3,Caitlin Stryker,428
Christmas She Wrote,https://www.imdb.com/title/tt13097858/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=3&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2020 TV Movie),TV-G,84 min,"Drama, Romance",5.8,,"Kaleigh is fired as popular column writer by the new editor at The Globe in NYC. She heads to her sister near Tahoe, CA, and helps in her bakery the weeks before Xmas. The single editor shows up - to right a wrong.",https://www.imdb.com/name/nm0409036/?ref_=kw_li_dr_0,Terry Ingram,https://www.imdb.com/name/nm0005211/?ref_=kw_li_st_0,Danica McKellar,https://www.imdb.com/name/nm0623604/?ref_=kw_li_st_1,Dylan Neal,https://www.imdb.com/name/nm0854304/?ref_=kw_li_st_2,April Telek,https://www.imdb.com/name/nm0290075/?ref_=kw_li_st_3,Andrew Francis,"1,062"
Journey Back to Christmas,https://www.imdb.com/title/tt6269192/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=3&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2016 TV Movie),TV-G,84 min,"Drama, Family, Fantasy",7.0,,A WWII-era nurse is transported in time to 2016 and meets a man who helps her discover the bonds of family and that the true meaning of Christmas is timeless.,https://www.imdb.com/name/nm0198991/?ref_=kw_li_dr_0,Mel Damski,https://www.imdb.com/name/nm0121026/?ref_=kw_li_st_0,Candace Cameron Bure,https://www.imdb.com/name/nm0005029/?ref_=kw_li_st_1,Oliver Hudson,https://www.imdb.com/name/nm0627492/?ref_=kw_li_st_2,Brooke Nevin,https://www.imdb.com/name/nm1725322/?ref_=kw_li_st_3,Meghan Heffern,"2,816"
The Christmas Contract,https://www.imdb.com/title/tt8613908/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=3&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2018 TV Movie),TV-PG,89 min,"Drama, Family, Romance",6.8,,A recently-single woman dreads the thought of going back to her home town in Louisiana for Christmas when she finds out her ex-boyfriend will be there with his new girlfriend.,https://www.imdb.com/name/nm0593618/?ref_=kw_li_dr_0,Monika Mitchell,https://www.imdb.com/name/nm1122026/?ref_=kw_li_st_0,Hilarie Burton,https://www.imdb.com/name/nm0118682/?ref_=kw_li_st_1,Robert Buckley,https://www.imdb.com/name/nm1566486/?ref_=kw_li_st_2,Danneel Ackles,https://www.imdb.com/name/nm0849612/?ref_=kw_li_st_3,Antwon Tanner,"2,569"
Christmas Wedding Planner,https://www.imdb.com/title/tt7074092/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=3&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2017 TV Movie),PG,86 min,Romance,4.4,,"While planning her cousin's lavish wedding, Kelsey Wilson's world is turned upside down when Private Investigator Connor McClean shows up. Connor, hired by a unnamed source, disrupts the upcoming nuptials but manages to win Kelsey's heart.",https://www.imdb.com/name/nm3452373/?ref_=kw_li_dr_0,Justin G. Dyck,https://www.imdb.com/name/nm6749397/?ref_=kw_li_st_0,Jocelyn Hudon,https://www.imdb.com/name/nm1815849/?ref_=kw_li_st_1,Stephen Huszar,https://www.imdb.com/name/nm0005393/?ref_=kw_li_st_2,Kelly Rutherford,https://www.imdb.com/name/nm4653974/?ref_=kw_li_st_3,Rebecca Dalton,"6,072"
Christmas at Graceland: Home for the Holidays,https://www.imdb.com/title/tt10768410/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=3&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2019 TV Movie),TV-G,84 min,"Music, Romance",6.3,,"Harper is in Memphis before Christmas, visiting her sister and family after 3 years working at museums in Europe. Visiting Graceland with her 2 nieces, Harper meets a single dad of 3 kids and is offered a job as nanny temp.",https://www.imdb.com/name/nm0167086/?ref_=kw_li_dr_0,Eric Close,https://www.imdb.com/name/nm1291974/?ref_=kw_li_st_0,Kaitlin Doubleday,https://www.imdb.com/name/nm0004978/?ref_=kw_li_st_1,Adrian Grenier,https://www.imdb.com/name/nm1007554/?ref_=kw_li_st_2,Sunny Mabrey,https://www.imdb.com/name/nm2028540/?ref_=kw_li_st_3,Alan Wells,"1,005"
Christmas with a Prince,https://www.imdb.com/title/tt8667202/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=3&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2018 TV Movie),TV-PG,90 min,Romance,5.3,,"Pediatric specialist Tasha Miller is focused on keeping the kids in her ward as healthy as possible. But when the handsome Prince Alexander Cavalieri breaks his leg on a nearby ski-slope, ...                See full summary »",https://www.imdb.com/name/nm3452373/?ref_=kw_li_dr_0,Justin G. Dyck,https://www.imdb.com/name/nm3037446/?ref_=kw_li_st_0,Kaitlyn Leeb,https://www.imdb.com/name/nm3055864/?ref_=kw_li_st_1,Nick Hounslow,https://www.imdb.com/name/nm1423866/?ref_=kw_li_st_2,Josh Dean,https://www.imdb.com/name/nm3159020/?ref_=kw_li_st_3,Melinda Shankar,"1,702"
Return to Christmas Creek,https://www.imdb.com/title/tt9103028/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=3&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2018 TV Movie),TV-G,86 min,"Drama, Romance",6.3,,"With Christmas approaching, a career-focused Chicago app developer returns to her small hometown to rediscover the meaning of Christmas. There she reunites with her estranged uncle and her childhood best friend, who she begins falling for.",https://www.imdb.com/name/nm0564260/?ref_=kw_li_dr_0,Don McBrearty,https://www.imdb.com/name/nm0027555/?ref_=kw_li_st_0,Tori Anderson,https://www.imdb.com/name/nm1815849/?ref_=kw_li_st_1,Stephen Huszar,https://www.imdb.com/name/nm0001836/?ref_=kw_li_st_2,Steven Weber,https://www.imdb.com/name/nm0558182/?ref_=kw_li_st_3,Kari Matchett,"1,359"
Christmas on Honeysuckle Lane,https://www.imdb.com/title/tt9083646/?ref_=kw_li_tt,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"https://www.imdb.com/search/keyword/?keywords=christmas-movie&mode=detail&page=3&release_date=2016%2C2022&ref_=kw_nxt&sort=moviemeter,asc#",(2018 TV Movie),PG,100 min,"Drama, Romance",6.2,,"Emma returns home to celebrate Christmas for the last time with her siblings in the house they grew up in. After their parents' recent passing, the siblings reluctantly agree to sell the family home on Honeysuckle Lane.",https://www.imdb.com/name/nm0339245/?ref_=kw_li_dr_0,Maggie Greenwald,https://www.imdb.com/name/nm0001860/?ref_=kw_li_st_0,Alicia Witt,https://www.imdb.com/name/nm0272399/?ref_=kw_li_st_1,Colin Ferguson,https://www.imdb.com/name/nm0500359/?ref_=kw_li_st_2,Laura Leighton,https://www.imdb.com/name/nm0489010/?ref_=kw_li_st_3,Jill Larson,"1,199"
